	filename	scene_label
14	vocal_imitations/00018_000Animal_Domestic animals_pets_Cat_Growling.wav	000A
14	vocal_imitations/00018_000Animal_Domestic animals_pets_Cat_Growling.wav	000A
15	vocal_imitations/00012_000Animal_Domestic animals_pets_Cat_Growling.wav	000A
15	vocal_imitations/00012_000Animal_Domestic animals_pets_Cat_Growling.wav	000A
16	vocal_imitations/00020_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
16	vocal_imitations/00020_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
17	vocal_imitations/00030_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
17	vocal_imitations/00030_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
18	vocal_imitations/00021_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
18	vocal_imitations/00021_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
19	vocal_imitations/00024_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
19	vocal_imitations/00024_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
20	vocal_imitations/00028_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
20	vocal_imitations/00028_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
21	vocal_imitations/00031_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
21	vocal_imitations/00031_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
22	vocal_imitations/00033_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
22	vocal_imitations/00033_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
23	vocal_imitations/00038_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
23	vocal_imitations/00038_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
24	vocal_imitations/00035_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
24	vocal_imitations/00035_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
25	vocal_imitations/00022_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
25	vocal_imitations/00022_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
26	vocal_imitations/00023_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
26	vocal_imitations/00023_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
27	vocal_imitations/00025_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
27	vocal_imitations/00025_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
28	vocal_imitations/00034_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
28	vocal_imitations/00034_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
29	vocal_imitations/00032_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
29	vocal_imitations/00032_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
30	vocal_imitations/00036_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
30	vocal_imitations/00036_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
31	vocal_imitations/00037_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
31	vocal_imitations/00037_001Animal_Domestic animals_pets_Cat_Hiss.wav	001A
32	vocal_imitations/00068_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
32	vocal_imitations/00068_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
33	vocal_imitations/00061_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
33	vocal_imitations/00061_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
34	vocal_imitations/00073_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
34	vocal_imitations/00073_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
35	vocal_imitations/00066_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
35	vocal_imitations/00066_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
36	vocal_imitations/00065_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
36	vocal_imitations/00065_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
37	vocal_imitations/00059_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
37	vocal_imitations/00059_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
38	vocal_imitations/00074_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
38	vocal_imitations/00074_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
39	vocal_imitations/00070_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
39	vocal_imitations/00070_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
40	vocal_imitations/00069_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
40	vocal_imitations/00069_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
41	vocal_imitations/00064_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
41	vocal_imitations/00064_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
42	vocal_imitations/00071_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
42	vocal_imitations/00071_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
43	vocal_imitations/00062_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
43	vocal_imitations/00062_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
44	vocal_imitations/00060_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
44	vocal_imitations/00060_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
45	vocal_imitations/00063_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
45	vocal_imitations/00063_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
46	vocal_imitations/00080_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
46	vocal_imitations/00080_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
47	vocal_imitations/00085_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
47	vocal_imitations/00085_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
48	vocal_imitations/00081_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
48	vocal_imitations/00081_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
49	vocal_imitations/00084_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
49	vocal_imitations/00084_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
50	vocal_imitations/00077_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
50	vocal_imitations/00077_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
51	vocal_imitations/00082_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
51	vocal_imitations/00082_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
52	vocal_imitations/00092_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
52	vocal_imitations/00092_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
53	vocal_imitations/00079_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
53	vocal_imitations/00079_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
54	vocal_imitations/00090_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
54	vocal_imitations/00090_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
55	vocal_imitations/00088_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
55	vocal_imitations/00088_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
56	vocal_imitations/00083_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
56	vocal_imitations/00083_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
57	vocal_imitations/00089_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
57	vocal_imitations/00089_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
58	vocal_imitations/00093_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
58	vocal_imitations/00093_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
59	vocal_imitations/00094_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
59	vocal_imitations/00094_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
60	vocal_imitations/00091_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
60	vocal_imitations/00091_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
61	vocal_imitations/00095_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
61	vocal_imitations/00095_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
62	vocal_imitations/00087_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
62	vocal_imitations/00087_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
63	vocal_imitations/00110_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
63	vocal_imitations/00110_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
64	vocal_imitations/00097_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
64	vocal_imitations/00097_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
65	vocal_imitations/00113_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
65	vocal_imitations/00113_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
66	vocal_imitations/00099_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
66	vocal_imitations/00099_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
67	vocal_imitations/00102_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
67	vocal_imitations/00102_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
68	vocal_imitations/00106_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
68	vocal_imitations/00106_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
69	vocal_imitations/00101_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
69	vocal_imitations/00101_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
70	vocal_imitations/00105_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
70	vocal_imitations/00105_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
71	vocal_imitations/00100_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
71	vocal_imitations/00100_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
72	vocal_imitations/00109_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
72	vocal_imitations/00109_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
73	vocal_imitations/00112_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
73	vocal_imitations/00112_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
74	vocal_imitations/00096_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
74	vocal_imitations/00096_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
75	vocal_imitations/00098_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
75	vocal_imitations/00098_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
76	vocal_imitations/00107_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
76	vocal_imitations/00107_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
77	vocal_imitations/00103_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
77	vocal_imitations/00103_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
78	vocal_imitations/00140_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
78	vocal_imitations/00140_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
79	vocal_imitations/00142_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
79	vocal_imitations/00142_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
80	vocal_imitations/00138_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
80	vocal_imitations/00138_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
81	vocal_imitations/00146_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
81	vocal_imitations/00146_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
82	vocal_imitations/00137_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
82	vocal_imitations/00137_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
83	vocal_imitations/00147_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
83	vocal_imitations/00147_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
84	vocal_imitations/00143_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
84	vocal_imitations/00143_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
85	vocal_imitations/00134_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
85	vocal_imitations/00134_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
86	vocal_imitations/00148_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
86	vocal_imitations/00148_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
87	vocal_imitations/00141_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
87	vocal_imitations/00141_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
88	vocal_imitations/00144_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
88	vocal_imitations/00144_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
89	vocal_imitations/00145_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
89	vocal_imitations/00145_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
90	vocal_imitations/00136_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
90	vocal_imitations/00136_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
91	vocal_imitations/00151_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
91	vocal_imitations/00151_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
92	vocal_imitations/00152_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
92	vocal_imitations/00152_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
93	vocal_imitations/00161_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
93	vocal_imitations/00161_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
94	vocal_imitations/00166_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
94	vocal_imitations/00166_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
95	vocal_imitations/00153_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
95	vocal_imitations/00153_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
96	vocal_imitations/00160_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
96	vocal_imitations/00160_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
97	vocal_imitations/00150_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
97	vocal_imitations/00150_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
98	vocal_imitations/00156_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
98	vocal_imitations/00156_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
99	vocal_imitations/00163_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
99	vocal_imitations/00163_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
100	vocal_imitations/00168_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
100	vocal_imitations/00168_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
101	vocal_imitations/00159_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
101	vocal_imitations/00159_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
102	vocal_imitations/00155_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
102	vocal_imitations/00155_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
103	vocal_imitations/00162_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
103	vocal_imitations/00162_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
104	vocal_imitations/00165_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
104	vocal_imitations/00165_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
105	vocal_imitations/00167_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
105	vocal_imitations/00167_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
106	vocal_imitations/00154_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
106	vocal_imitations/00154_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
107	vocal_imitations/00210_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
107	vocal_imitations/00210_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
108	vocal_imitations/00208_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
108	vocal_imitations/00208_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
109	vocal_imitations/00214_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
109	vocal_imitations/00214_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
110	vocal_imitations/00227_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
110	vocal_imitations/00227_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
111	vocal_imitations/00221_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
111	vocal_imitations/00221_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
112	vocal_imitations/00219_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
112	vocal_imitations/00219_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
113	vocal_imitations/00217_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
113	vocal_imitations/00217_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
114	vocal_imitations/00224_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
114	vocal_imitations/00224_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
115	vocal_imitations/00213_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
115	vocal_imitations/00213_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
116	vocal_imitations/00220_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
116	vocal_imitations/00220_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
117	vocal_imitations/00209_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
117	vocal_imitations/00209_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
118	vocal_imitations/00218_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
118	vocal_imitations/00218_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
119	vocal_imitations/00223_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
119	vocal_imitations/00223_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
120	vocal_imitations/00212_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
120	vocal_imitations/00212_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
121	vocal_imitations/00207_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
121	vocal_imitations/00207_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
122	vocal_imitations/00225_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
122	vocal_imitations/00225_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
123	vocal_imitations/00215_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
123	vocal_imitations/00215_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
124	vocal_imitations/00226_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
124	vocal_imitations/00226_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
125	vocal_imitations/00230_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
125	vocal_imitations/00230_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
126	vocal_imitations/00239_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
126	vocal_imitations/00239_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
127	vocal_imitations/00235_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
127	vocal_imitations/00235_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
128	vocal_imitations/00244_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
128	vocal_imitations/00244_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
129	vocal_imitations/00238_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
129	vocal_imitations/00238_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
130	vocal_imitations/00237_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
130	vocal_imitations/00237_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
131	vocal_imitations/00234_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
131	vocal_imitations/00234_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
132	vocal_imitations/00236_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
132	vocal_imitations/00236_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
133	vocal_imitations/00232_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
133	vocal_imitations/00232_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
134	vocal_imitations/00231_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
134	vocal_imitations/00231_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
135	vocal_imitations/00242_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
135	vocal_imitations/00242_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
136	vocal_imitations/00245_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
136	vocal_imitations/00245_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
137	vocal_imitations/00246_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
137	vocal_imitations/00246_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
138	vocal_imitations/00243_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
138	vocal_imitations/00243_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
139	vocal_imitations/00233_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
139	vocal_imitations/00233_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
140	vocal_imitations/00229_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
140	vocal_imitations/00229_012Animal_Livestock_farm animals_working animals_Fowl_Goose_Honk.wav	012A
141	vocal_imitations/00261_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
141	vocal_imitations/00261_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
142	vocal_imitations/00248_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
142	vocal_imitations/00248_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
143	vocal_imitations/00251_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
143	vocal_imitations/00251_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
144	vocal_imitations/00253_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
144	vocal_imitations/00253_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
145	vocal_imitations/00250_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
145	vocal_imitations/00250_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
146	vocal_imitations/00257_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
146	vocal_imitations/00257_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
147	vocal_imitations/00256_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
147	vocal_imitations/00256_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
148	vocal_imitations/00255_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
148	vocal_imitations/00255_013Animal_Livestock_farm animals_working animals_Fowl_Turkey_Gobble.wav	013A
