	filename	scene_label
58	vocal_imitations/00069_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
59	vocal_imitations/00060_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
59	vocal_imitations/00060_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
60	vocal_imitations/00065_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
60	vocal_imitations/00065_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
61	vocal_imitations/00070_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
61	vocal_imitations/00070_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
62	vocal_imitations/00064_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
62	vocal_imitations/00064_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
63	vocal_imitations/00079_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
63	vocal_imitations/00079_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
64	vocal_imitations/00078_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
64	vocal_imitations/00078_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
65	vocal_imitations/00085_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
65	vocal_imitations/00085_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
66	vocal_imitations/00087_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
66	vocal_imitations/00087_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
67	vocal_imitations/00086_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
67	vocal_imitations/00086_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
68	vocal_imitations/00095_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
68	vocal_imitations/00095_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
69	vocal_imitations/00082_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
69	vocal_imitations/00082_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
70	vocal_imitations/00076_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
70	vocal_imitations/00076_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
71	vocal_imitations/00092_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
71	vocal_imitations/00092_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
72	vocal_imitations/00094_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
72	vocal_imitations/00094_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
73	vocal_imitations/00093_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
73	vocal_imitations/00093_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
74	vocal_imitations/00081_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
74	vocal_imitations/00081_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
75	vocal_imitations/00089_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
75	vocal_imitations/00089_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
76	vocal_imitations/00080_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
76	vocal_imitations/00080_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
77	vocal_imitations/00077_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
77	vocal_imitations/00077_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
78	vocal_imitations/00088_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
78	vocal_imitations/00088_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
79	vocal_imitations/00091_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
79	vocal_imitations/00091_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
80	vocal_imitations/00097_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
80	vocal_imitations/00097_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
81	vocal_imitations/00105_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
81	vocal_imitations/00105_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
82	vocal_imitations/00096_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
82	vocal_imitations/00096_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
83	vocal_imitations/00106_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
83	vocal_imitations/00106_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
84	vocal_imitations/00109_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
84	vocal_imitations/00109_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
85	vocal_imitations/00107_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
85	vocal_imitations/00107_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
86	vocal_imitations/00108_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
86	vocal_imitations/00108_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
87	vocal_imitations/00098_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
87	vocal_imitations/00098_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
88	vocal_imitations/00111_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
88	vocal_imitations/00111_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
89	vocal_imitations/00101_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
89	vocal_imitations/00101_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
90	vocal_imitations/00113_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
90	vocal_imitations/00113_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
91	vocal_imitations/00110_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
91	vocal_imitations/00110_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
92	vocal_imitations/00099_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
92	vocal_imitations/00099_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
93	vocal_imitations/00103_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
93	vocal_imitations/00103_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
94	vocal_imitations/00102_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
94	vocal_imitations/00102_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
95	vocal_imitations/00116_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
95	vocal_imitations/00116_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
96	vocal_imitations/00114_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
96	vocal_imitations/00114_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
97	vocal_imitations/00123_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
97	vocal_imitations/00123_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
98	vocal_imitations/00128_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
98	vocal_imitations/00128_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
99	vocal_imitations/00129_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
99	vocal_imitations/00129_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
100	vocal_imitations/00132_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
100	vocal_imitations/00132_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
101	vocal_imitations/00130_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
101	vocal_imitations/00130_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
102	vocal_imitations/00117_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
102	vocal_imitations/00117_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
103	vocal_imitations/00131_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
103	vocal_imitations/00131_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
104	vocal_imitations/00121_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
104	vocal_imitations/00121_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
105	vocal_imitations/00127_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
105	vocal_imitations/00127_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
106	vocal_imitations/00120_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
106	vocal_imitations/00120_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
107	vocal_imitations/00119_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
107	vocal_imitations/00119_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
108	vocal_imitations/00124_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
108	vocal_imitations/00124_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
109	vocal_imitations/00126_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
109	vocal_imitations/00126_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
110	vocal_imitations/00122_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
110	vocal_imitations/00122_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
111	vocal_imitations/00125_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
111	vocal_imitations/00125_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
112	vocal_imitations/00138_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
112	vocal_imitations/00138_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
113	vocal_imitations/00144_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
113	vocal_imitations/00144_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
114	vocal_imitations/00136_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
114	vocal_imitations/00136_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
115	vocal_imitations/00146_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
115	vocal_imitations/00146_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
116	vocal_imitations/00145_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
116	vocal_imitations/00145_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
117	vocal_imitations/00135_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
117	vocal_imitations/00135_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
118	vocal_imitations/00134_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
118	vocal_imitations/00134_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
119	vocal_imitations/00139_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
119	vocal_imitations/00139_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
120	vocal_imitations/00149_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
120	vocal_imitations/00149_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
121	vocal_imitations/00140_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
121	vocal_imitations/00140_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
122	vocal_imitations/00148_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
122	vocal_imitations/00148_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
123	vocal_imitations/00143_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
123	vocal_imitations/00143_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
124	vocal_imitations/00142_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
124	vocal_imitations/00142_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
125	vocal_imitations/00168_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
125	vocal_imitations/00168_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
126	vocal_imitations/00159_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
126	vocal_imitations/00159_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
127	vocal_imitations/00158_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
127	vocal_imitations/00158_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
128	vocal_imitations/00151_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
128	vocal_imitations/00151_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
129	vocal_imitations/00163_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
129	vocal_imitations/00163_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
130	vocal_imitations/00162_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
130	vocal_imitations/00162_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
131	vocal_imitations/00154_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
131	vocal_imitations/00154_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
132	vocal_imitations/00150_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
132	vocal_imitations/00150_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
133	vocal_imitations/00156_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
133	vocal_imitations/00156_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
134	vocal_imitations/00152_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
134	vocal_imitations/00152_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
135	vocal_imitations/00164_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
135	vocal_imitations/00164_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
136	vocal_imitations/00157_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
136	vocal_imitations/00157_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
137	vocal_imitations/00165_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
137	vocal_imitations/00165_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
138	vocal_imitations/00160_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
138	vocal_imitations/00160_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
139	vocal_imitations/00167_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
139	vocal_imitations/00167_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
140	vocal_imitations/00166_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
140	vocal_imitations/00166_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
141	vocal_imitations/00179_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
141	vocal_imitations/00179_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
142	vocal_imitations/00169_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
142	vocal_imitations/00169_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
143	vocal_imitations/00177_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
143	vocal_imitations/00177_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
144	vocal_imitations/00186_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
144	vocal_imitations/00186_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
145	vocal_imitations/00174_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
145	vocal_imitations/00174_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
146	vocal_imitations/00188_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
146	vocal_imitations/00188_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
147	vocal_imitations/00178_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
147	vocal_imitations/00178_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
148	vocal_imitations/00184_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
148	vocal_imitations/00184_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
149	vocal_imitations/00175_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
149	vocal_imitations/00175_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
150	vocal_imitations/00170_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
150	vocal_imitations/00170_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
151	vocal_imitations/00182_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
151	vocal_imitations/00182_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
152	vocal_imitations/00171_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
152	vocal_imitations/00171_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
153	vocal_imitations/00181_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
