	filename	scene_label
19	vocal_imitations/00045_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
20	vocal_imitations/00041_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
20	vocal_imitations/00041_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
21	vocal_imitations/00042_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
21	vocal_imitations/00042_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
22	vocal_imitations/00043_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
22	vocal_imitations/00043_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
23	vocal_imitations/00049_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
23	vocal_imitations/00049_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
24	vocal_imitations/00048_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
24	vocal_imitations/00048_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
25	vocal_imitations/00044_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
25	vocal_imitations/00044_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
26	vocal_imitations/00047_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
26	vocal_imitations/00047_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
27	vocal_imitations/00040_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
27	vocal_imitations/00040_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
28	vocal_imitations/00051_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
28	vocal_imitations/00051_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
29	vocal_imitations/00053_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
29	vocal_imitations/00053_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
30	vocal_imitations/00054_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
30	vocal_imitations/00054_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
31	vocal_imitations/00056_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
31	vocal_imitations/00056_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
32	vocal_imitations/00055_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
32	vocal_imitations/00055_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
33	vocal_imitations/00072_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
33	vocal_imitations/00072_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
34	vocal_imitations/00075_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
34	vocal_imitations/00075_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
35	vocal_imitations/00063_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
35	vocal_imitations/00063_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
36	vocal_imitations/00061_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
36	vocal_imitations/00061_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
37	vocal_imitations/00065_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
37	vocal_imitations/00065_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
38	vocal_imitations/00074_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
38	vocal_imitations/00074_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
39	vocal_imitations/00069_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
39	vocal_imitations/00069_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
40	vocal_imitations/00067_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
40	vocal_imitations/00067_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
41	vocal_imitations/00068_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
41	vocal_imitations/00068_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
42	vocal_imitations/00059_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
42	vocal_imitations/00059_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
43	vocal_imitations/00062_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
43	vocal_imitations/00062_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
44	vocal_imitations/00066_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
44	vocal_imitations/00066_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
45	vocal_imitations/00060_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
45	vocal_imitations/00060_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
46	vocal_imitations/00070_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
46	vocal_imitations/00070_003Animal_Domestic animals_pets_Cat_Purr.wav	003A
47	vocal_imitations/00093_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
47	vocal_imitations/00093_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
48	vocal_imitations/00084_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
48	vocal_imitations/00084_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
49	vocal_imitations/00092_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
49	vocal_imitations/00092_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
50	vocal_imitations/00091_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
50	vocal_imitations/00091_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
51	vocal_imitations/00088_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
51	vocal_imitations/00088_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
52	vocal_imitations/00082_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
52	vocal_imitations/00082_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
53	vocal_imitations/00076_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
53	vocal_imitations/00076_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
54	vocal_imitations/00095_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
54	vocal_imitations/00095_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
55	vocal_imitations/00077_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
55	vocal_imitations/00077_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
56	vocal_imitations/00079_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
56	vocal_imitations/00079_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
57	vocal_imitations/00094_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
57	vocal_imitations/00094_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
58	vocal_imitations/00081_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
58	vocal_imitations/00081_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
59	vocal_imitations/00087_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
59	vocal_imitations/00087_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
60	vocal_imitations/00090_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
60	vocal_imitations/00090_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
61	vocal_imitations/00085_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
61	vocal_imitations/00085_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
62	vocal_imitations/00086_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
62	vocal_imitations/00086_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
63	vocal_imitations/00083_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
63	vocal_imitations/00083_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
64	vocal_imitations/00099_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
64	vocal_imitations/00099_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
65	vocal_imitations/00110_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
65	vocal_imitations/00110_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
66	vocal_imitations/00105_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
66	vocal_imitations/00105_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
67	vocal_imitations/00100_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
67	vocal_imitations/00100_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
68	vocal_imitations/00096_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
68	vocal_imitations/00096_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
69	vocal_imitations/00103_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
69	vocal_imitations/00103_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
70	vocal_imitations/00098_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
70	vocal_imitations/00098_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
71	vocal_imitations/00097_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
71	vocal_imitations/00097_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
72	vocal_imitations/00107_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
72	vocal_imitations/00107_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
73	vocal_imitations/00108_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
73	vocal_imitations/00108_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
74	vocal_imitations/00113_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
74	vocal_imitations/00113_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
75	vocal_imitations/00109_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
75	vocal_imitations/00109_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
76	vocal_imitations/00106_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
76	vocal_imitations/00106_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
77	vocal_imitations/00111_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
77	vocal_imitations/00111_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
78	vocal_imitations/00104_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
78	vocal_imitations/00104_005Animal_Domestic animals_pets_Dog_Growling.wav	005A
79	vocal_imitations/00125_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
79	vocal_imitations/00125_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
80	vocal_imitations/00133_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
80	vocal_imitations/00133_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
81	vocal_imitations/00131_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
81	vocal_imitations/00131_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
82	vocal_imitations/00114_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
82	vocal_imitations/00114_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
83	vocal_imitations/00130_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
83	vocal_imitations/00130_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
84	vocal_imitations/00132_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
84	vocal_imitations/00132_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
85	vocal_imitations/00116_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
85	vocal_imitations/00116_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
86	vocal_imitations/00121_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
86	vocal_imitations/00121_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
87	vocal_imitations/00115_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
87	vocal_imitations/00115_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
88	vocal_imitations/00122_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
88	vocal_imitations/00122_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
89	vocal_imitations/00119_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
89	vocal_imitations/00119_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
90	vocal_imitations/00126_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
90	vocal_imitations/00126_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
91	vocal_imitations/00124_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
91	vocal_imitations/00124_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
92	vocal_imitations/00127_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
92	vocal_imitations/00127_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
93	vocal_imitations/00120_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
93	vocal_imitations/00120_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
94	vocal_imitations/00129_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
94	vocal_imitations/00129_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
95	vocal_imitations/00117_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
95	vocal_imitations/00117_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
96	vocal_imitations/00146_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
96	vocal_imitations/00146_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
97	vocal_imitations/00135_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
97	vocal_imitations/00135_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
98	vocal_imitations/00139_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
98	vocal_imitations/00139_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
99	vocal_imitations/00134_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
99	vocal_imitations/00134_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
100	vocal_imitations/00145_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
100	vocal_imitations/00145_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
101	vocal_imitations/00142_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
101	vocal_imitations/00142_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
102	vocal_imitations/00147_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
102	vocal_imitations/00147_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
103	vocal_imitations/00149_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
103	vocal_imitations/00149_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
104	vocal_imitations/00148_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
104	vocal_imitations/00148_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
105	vocal_imitations/00143_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
105	vocal_imitations/00143_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
106	vocal_imitations/00138_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
106	vocal_imitations/00138_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
107	vocal_imitations/00137_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
107	vocal_imitations/00137_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
108	vocal_imitations/00141_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
108	vocal_imitations/00141_007Animal_Livestock_farm animals_working animals_Cattle_bovinae_Cowbell.wav	007A
109	vocal_imitations/00155_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
109	vocal_imitations/00155_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
110	vocal_imitations/00150_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
110	vocal_imitations/00150_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
111	vocal_imitations/00159_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
111	vocal_imitations/00159_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
112	vocal_imitations/00151_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
112	vocal_imitations/00151_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
113	vocal_imitations/00164_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
113	vocal_imitations/00164_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
114	vocal_imitations/00163_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
114	vocal_imitations/00163_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
115	vocal_imitations/00162_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
115	vocal_imitations/00162_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
116	vocal_imitations/00160_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
116	vocal_imitations/00160_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
117	vocal_imitations/00158_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
117	vocal_imitations/00158_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
118	vocal_imitations/00153_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
118	vocal_imitations/00153_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
119	vocal_imitations/00152_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
119	vocal_imitations/00152_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
120	vocal_imitations/00154_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
120	vocal_imitations/00154_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
121	vocal_imitations/00168_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
121	vocal_imitations/00168_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
122	vocal_imitations/00165_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
122	vocal_imitations/00165_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
123	vocal_imitations/00156_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
123	vocal_imitations/00156_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
124	vocal_imitations/00166_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
124	vocal_imitations/00166_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
125	vocal_imitations/00188_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
125	vocal_imitations/00188_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
126	vocal_imitations/00183_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
126	vocal_imitations/00183_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
127	vocal_imitations/00186_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
127	vocal_imitations/00186_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
128	vocal_imitations/00179_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
128	vocal_imitations/00179_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
129	vocal_imitations/00177_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
129	vocal_imitations/00177_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
130	vocal_imitations/00185_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
130	vocal_imitations/00185_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
131	vocal_imitations/00182_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
131	vocal_imitations/00182_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
132	vocal_imitations/00171_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
132	vocal_imitations/00171_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
133	vocal_imitations/00176_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
133	vocal_imitations/00176_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
134	vocal_imitations/00175_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
134	vocal_imitations/00175_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
135	vocal_imitations/00187_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
135	vocal_imitations/00187_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
136	vocal_imitations/00170_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
136	vocal_imitations/00170_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
137	vocal_imitations/00178_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
137	vocal_imitations/00178_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
138	vocal_imitations/00172_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
138	vocal_imitations/00172_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
139	vocal_imitations/00181_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
139	vocal_imitations/00181_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
140	vocal_imitations/00169_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
140	vocal_imitations/00169_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
141	vocal_imitations/00174_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
141	vocal_imitations/00174_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
142	vocal_imitations/00204_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
142	vocal_imitations/00204_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
143	vocal_imitations/00194_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
143	vocal_imitations/00194_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
144	vocal_imitations/00206_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
144	vocal_imitations/00206_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
145	vocal_imitations/00192_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
145	vocal_imitations/00192_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
146	vocal_imitations/00202_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
146	vocal_imitations/00202_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
147	vocal_imitations/00190_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
147	vocal_imitations/00190_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
148	vocal_imitations/00193_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
