	filename	scene_label
33	vocal_imitations/00041_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
34	vocal_imitations/00051_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
34	vocal_imitations/00051_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
35	vocal_imitations/00058_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
35	vocal_imitations/00058_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
36	vocal_imitations/00046_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
36	vocal_imitations/00046_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
37	vocal_imitations/00050_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
37	vocal_imitations/00050_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
38	vocal_imitations/00047_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
38	vocal_imitations/00047_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
39	vocal_imitations/00040_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
39	vocal_imitations/00040_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
40	vocal_imitations/00044_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
40	vocal_imitations/00044_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
41	vocal_imitations/00054_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
41	vocal_imitations/00054_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
42	vocal_imitations/00049_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
42	vocal_imitations/00049_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
43	vocal_imitations/00039_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
43	vocal_imitations/00039_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
44	vocal_imitations/00056_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
44	vocal_imitations/00056_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
45	vocal_imitations/00057_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
45	vocal_imitations/00057_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
46	vocal_imitations/00045_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
46	vocal_imitations/00045_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
47	vocal_imitations/00043_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
47	vocal_imitations/00043_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
48	vocal_imitations/00052_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
48	vocal_imitations/00052_002Animal_Domestic animals_pets_Cat_Meow.wav	002A
49	vocal_imitations/00085_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
49	vocal_imitations/00085_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
50	vocal_imitations/00076_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
50	vocal_imitations/00076_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
51	vocal_imitations/00092_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
51	vocal_imitations/00092_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
52	vocal_imitations/00095_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
52	vocal_imitations/00095_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
53	vocal_imitations/00091_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
53	vocal_imitations/00091_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
54	vocal_imitations/00081_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
54	vocal_imitations/00081_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
55	vocal_imitations/00089_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
55	vocal_imitations/00089_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
56	vocal_imitations/00090_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
56	vocal_imitations/00090_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
57	vocal_imitations/00083_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
57	vocal_imitations/00083_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
58	vocal_imitations/00079_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
58	vocal_imitations/00079_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
59	vocal_imitations/00087_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
59	vocal_imitations/00087_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
60	vocal_imitations/00084_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
60	vocal_imitations/00084_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
61	vocal_imitations/00094_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
61	vocal_imitations/00094_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
62	vocal_imitations/00080_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
62	vocal_imitations/00080_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
63	vocal_imitations/00086_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
63	vocal_imitations/00086_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
64	vocal_imitations/00082_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
64	vocal_imitations/00082_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
65	vocal_imitations/00077_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
65	vocal_imitations/00077_004Animal_Domestic animals_pets_Dog_Bark.wav	004A
66	vocal_imitations/00116_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
66	vocal_imitations/00116_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
67	vocal_imitations/00133_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
67	vocal_imitations/00133_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
68	vocal_imitations/00130_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
68	vocal_imitations/00130_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
69	vocal_imitations/00126_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
69	vocal_imitations/00126_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
70	vocal_imitations/00119_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
70	vocal_imitations/00119_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
71	vocal_imitations/00117_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
71	vocal_imitations/00117_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
72	vocal_imitations/00124_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
72	vocal_imitations/00124_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
73	vocal_imitations/00115_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
73	vocal_imitations/00115_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
74	vocal_imitations/00129_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
74	vocal_imitations/00129_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
75	vocal_imitations/00121_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
75	vocal_imitations/00121_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
76	vocal_imitations/00122_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
76	vocal_imitations/00122_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
77	vocal_imitations/00128_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
77	vocal_imitations/00128_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
78	vocal_imitations/00118_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
78	vocal_imitations/00118_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
79	vocal_imitations/00125_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
79	vocal_imitations/00125_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
80	vocal_imitations/00114_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
80	vocal_imitations/00114_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
81	vocal_imitations/00127_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
81	vocal_imitations/00127_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
82	vocal_imitations/00123_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
82	vocal_imitations/00123_006Animal_Domestic animals_pets_Dog_Howl.wav	006A
83	vocal_imitations/00159_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
83	vocal_imitations/00159_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
84	vocal_imitations/00155_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
84	vocal_imitations/00155_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
85	vocal_imitations/00161_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
85	vocal_imitations/00161_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
86	vocal_imitations/00163_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
86	vocal_imitations/00163_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
87	vocal_imitations/00166_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
87	vocal_imitations/00166_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
88	vocal_imitations/00151_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
88	vocal_imitations/00151_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
89	vocal_imitations/00160_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
89	vocal_imitations/00160_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
90	vocal_imitations/00162_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
90	vocal_imitations/00162_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
91	vocal_imitations/00165_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
91	vocal_imitations/00165_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
92	vocal_imitations/00153_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
92	vocal_imitations/00153_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
93	vocal_imitations/00157_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
93	vocal_imitations/00157_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
94	vocal_imitations/00164_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
94	vocal_imitations/00164_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
95	vocal_imitations/00150_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
95	vocal_imitations/00150_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
96	vocal_imitations/00154_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
96	vocal_imitations/00154_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
97	vocal_imitations/00167_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
97	vocal_imitations/00167_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
98	vocal_imitations/00158_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
98	vocal_imitations/00158_008Animal_Livestock_farm animals_working animals_Cattle_bovinae_Moo.wav	008A
99	vocal_imitations/00187_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
99	vocal_imitations/00187_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
100	vocal_imitations/00176_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
100	vocal_imitations/00176_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
101	vocal_imitations/00180_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
101	vocal_imitations/00180_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
102	vocal_imitations/00170_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
102	vocal_imitations/00170_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
103	vocal_imitations/00185_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
103	vocal_imitations/00185_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
104	vocal_imitations/00179_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
104	vocal_imitations/00179_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
105	vocal_imitations/00178_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
105	vocal_imitations/00178_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
106	vocal_imitations/00174_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
106	vocal_imitations/00174_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
107	vocal_imitations/00182_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
107	vocal_imitations/00182_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
108	vocal_imitations/00183_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
108	vocal_imitations/00183_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
109	vocal_imitations/00177_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
109	vocal_imitations/00177_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
110	vocal_imitations/00181_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
110	vocal_imitations/00181_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
111	vocal_imitations/00188_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
111	vocal_imitations/00188_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
112	vocal_imitations/00169_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
112	vocal_imitations/00169_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
113	vocal_imitations/00184_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
113	vocal_imitations/00184_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
114	vocal_imitations/00172_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
114	vocal_imitations/00172_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
115	vocal_imitations/00175_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
115	vocal_imitations/00175_009Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Cluck.wav	009A
116	vocal_imitations/00194_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
116	vocal_imitations/00194_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
117	vocal_imitations/00197_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
117	vocal_imitations/00197_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
118	vocal_imitations/00200_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
118	vocal_imitations/00200_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
119	vocal_imitations/00198_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
119	vocal_imitations/00198_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
120	vocal_imitations/00201_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
120	vocal_imitations/00201_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
121	vocal_imitations/00199_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
121	vocal_imitations/00199_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
122	vocal_imitations/00206_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
122	vocal_imitations/00206_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
123	vocal_imitations/00196_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
123	vocal_imitations/00196_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
124	vocal_imitations/00193_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
124	vocal_imitations/00193_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
125	vocal_imitations/00195_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
125	vocal_imitations/00195_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
126	vocal_imitations/00202_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
126	vocal_imitations/00202_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
127	vocal_imitations/00203_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
127	vocal_imitations/00203_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
128	vocal_imitations/00204_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
128	vocal_imitations/00204_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
129	vocal_imitations/00191_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
129	vocal_imitations/00191_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
130	vocal_imitations/00190_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
130	vocal_imitations/00190_010Animal_Livestock_farm animals_working animals_Fowl_Chicken_rooster_Crowing_cock_a_doodle_doo.wav	010A
131	vocal_imitations/00227_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
131	vocal_imitations/00227_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
132	vocal_imitations/00213_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
132	vocal_imitations/00213_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
133	vocal_imitations/00219_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
133	vocal_imitations/00219_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
134	vocal_imitations/00224_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
134	vocal_imitations/00224_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
135	vocal_imitations/00207_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
135	vocal_imitations/00207_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
136	vocal_imitations/00218_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
136	vocal_imitations/00218_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
137	vocal_imitations/00226_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
137	vocal_imitations/00226_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
138	vocal_imitations/00223_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
138	vocal_imitations/00223_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
139	vocal_imitations/00217_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
139	vocal_imitations/00217_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
140	vocal_imitations/00211_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
140	vocal_imitations/00211_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
141	vocal_imitations/00210_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
141	vocal_imitations/00210_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
142	vocal_imitations/00214_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
142	vocal_imitations/00214_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
143	vocal_imitations/00208_011Animal_Livestock_farm animals_working animals_Fowl_Duck_Quack.wav	011A
